nivel;confiabilidade;FAIXA_SCORE;OPERACAO;IDENTIFICA_GRUPO_MODELO;CANAL_PCO_AJUSTADO;taxa_conversao_ref;taxa_fpd_ref;n_aprovados;n_convertidos;n_maus;vars_usadas
1;ALTA;R05;MOVEL;G7 - PRE PAGO COM DIVIDA;OUTBOUND;0.5761405012;0.3620817844;4669;2690;974;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R05;MOVEL;G7 - PRE PAGO COM DIVIDA;OUTROS;0.5222921034;0.226652395;7155;3737;847;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R05;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;CROSSELING;0.2515940588;0.0211441557;80455;20242;428;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R05;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;DIGITAL;0.3267434726;0.0168996453;14669;4793;81;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R05;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;OUTBOUND;0.6119924711;0.032513181;3719;2276;74;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R05;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;OUTROS;0.3256092169;0.0220979766;115353;37560;830;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R05;VIVO_TOTAL;G2 - EX CLIENTE RELACION BOM;OUTROS;0.4046757584;0.0880330124;3593;1454;128;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R05;VIVO_TOTAL;G3 - CLIENTE NOVO;OUTROS;0.3832893936;0.0955026455;9862;3780;361;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R05;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.455073454;0.0660660661;5854;2664;176;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R05;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;CROSSELING;0.1846412086;0.0681818182;7149;1320;90;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R05;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;OUTROS;0.2801037065;0.0685635927;10414;2917;200;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R05;VIVO_TOTAL;G6 - EX CLIENTE COM DIVIDA;OUTROS;0.3435;0.1615720524;2000;687;111;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G1 - CLIENTE RELACION BOM;CROSSELING;0.3320732361;0.028459774;35447;11771;335;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G1 - CLIENTE RELACION BOM;DIGITAL;0.6335578481;0.0335082761;11729;7431;249;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G1 - CLIENTE RELACION BOM;OUTROS;0.334353774;0.0345493562;41812;13980;483;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G2 - EX CLIENTE RELACION BOM;DIGITAL;0.6398846312;0.0482936252;2427;1553;75;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G2 - EX CLIENTE RELACION BOM;OUTROS;0.4443634597;0.0612356479;4116;1829;112;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G3 - CLIENTE NOVO;CROSSELING;0.5113636364;0.0711111111;2200;1125;80;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G3 - CLIENTE NOVO;DIGITAL;0.6489505339;0.0633629658;8147;5287;335;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G3 - CLIENTE NOVO;OUTROS;0.4986986819;0.0606060606;11911;5940;360;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G5 - CLIENTE COM DIVIDA;CROSSELING;0.2247401848;0.1207450225;6928;1557;188;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G5 - CLIENTE COM DIVIDA;DIGITAL;0.6222891566;0.07357212;1660;1033;76;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G5 - CLIENTE COM DIVIDA;OUTROS;0.2853505347;0.0856632957;5891;1681;144;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G6 - EX CLIENTE COM DIVIDA;DIGITAL;0.6305041481;0.1002024291;1567;988;99;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;FIXA;G6 - EX CLIENTE COM DIVIDA;OUTROS;0.4414308176;0.1050756901;2544;1123;118;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G0 - CLIENTE ALTO VALOR;DIGITAL;0.570029383;0.175257732;1021;582;102;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G0 - CLIENTE ALTO VALOR;OUTROS;0.3390422929;0.0649484536;2861;970;63;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G1 - CLIENTE RELACION BOM;CROSSELING;0.4096435846;0.0740592805;177237;72604;5377;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G1 - CLIENTE RELACION BOM;DIGITAL;0.7247376664;0.0978486435;144949;105050;10279;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G1 - CLIENTE RELACION BOM;OUTBOUND;0.559192459;0.1032651978;13473;7534;778;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G1 - CLIENTE RELACION BOM;OUTROS;0.3811745209;0.0612193926;283605;108103;6618;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G1 - CLIENTE RELACION BOM;URA_ATIVACAO;0.2511873351;0.2893907563;15160;3808;1102;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G2 - EX CLIENTE RELACION BOM;CROSSELING;0.3483009709;0.3327526132;1648;574;191;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G2 - EX CLIENTE RELACION BOM;DIGITAL;0.6746393318;0.4516038267;5268;3554;1605;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G2 - EX CLIENTE RELACION BOM;OUTBOUND;0.5954514128;0.2881944444;1451;864;249;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G2 - EX CLIENTE RELACION BOM;OUTROS;0.5118923912;0.1498815834;17322;8867;1329;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G2 - EX CLIENTE RELACION BOM;URA_ATIVACAO;0.3310091743;0.4445676275;2725;902;401;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G3 - CLIENTE NOVO;CROSSELING;0.3815135334;0.4305019305;5431;2072;892;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G3 - CLIENTE NOVO;DIGITAL;0.6918379809;0.5283907031;19652;13596;7184;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G3 - CLIENTE NOVO;OUTBOUND;0.5948034863;0.3140724357;6081;3617;1136;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G3 - CLIENTE NOVO;OUTROS;0.5442762737;0.144289519;46910;25532;3684;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G3 - CLIENTE NOVO;URA_ATIVACAO;0.2808688388;0.5300416419;5985;1681;891;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G4 - PRE PAGO SEM DIVIDA;CROSSELING;0.3842430926;0.2690529337;32646;12544;3375;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G4 - PRE PAGO SEM DIVIDA;DIGITAL;0.8250212577;0.2017162574;54098;44632;9003;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G4 - PRE PAGO SEM DIVIDA;OUTBOUND;0.5810762439;0.2482546201;8381;4870;1209;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.4866495596;0.1464300983;28838;14034;2055;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G4 - PRE PAGO SEM DIVIDA;URA_ATIVACAO;0.1477991844;0.4919124643;7111;1051;517;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G5 - CLIENTE COM DIVIDA;CROSSELING;0.297815827;0.1820594089;45555;13567;2470;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G5 - CLIENTE COM DIVIDA;DIGITAL;0.602850062;0.2041224164;29052;17514;3575;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G5 - CLIENTE COM DIVIDA;OUTBOUND;0.4107948629;0.3244613435;5762;2367;768;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G5 - CLIENTE COM DIVIDA;OUTROS;0.3683217497;0.1596884637;51941;19131;3055;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R06;MOVEL;G5 - CLIENTE COM DIVIDA;URA_ATIVACAO;0.2803514377;0.3988603989;1252;351;140;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
